node_id,longitude,latitude
401257632,126.6955279,45.7665579
401257634,126.6936827,45.7663155
401257636,126.6866445,45.7654712
401257637,126.6797462,45.7646053
401257640,126.6687465,45.7632815
401257641,126.6664972,45.7630126
401284763,126.6619562,45.7692245
401284764,126.6619385,45.770388
401284787,126.6604358,45.7722095
401285165,126.6615662,45.770344
401285241,126.6644051,45.7724512
401285243,126.6696174,45.7725357
401285245,126.6845181,45.7731863
401285414,126.694621,45.7898391
401285557,126.7232694,45.7699616
402990784,126.6993233,45.7308564
402993318,126.697026,45.7300977
402993698,126.691433,45.728822
402996797,126.6756236,45.7254283
403003332,126.6580743,45.7131287
403004953,126.6672203,45.7099466
403022992,126.6417127,45.7185053
403025835,126.6229816,45.7262408
403033004,126.631488,45.7231795
403108046,126.6285485,45.7241851
403108049,126.6303411,45.7235476
403108246,126.6232538,45.725996
403108436,126.6235164,45.7263974
403108469,126.6289449,45.7241708
403108897,126.6147791,45.7290873
403110622,126.6037994,45.7330694
403112426,126.6097184,45.7311011
403112428,126.6094829,45.7307747
403112763,126.6117383,45.7336149
403113540,126.6116114,45.7336557
403113836,126.6075643,45.7278712
403114153,126.6077768,45.7278523
403115117,126.5873209,45.7393943
403115120,126.598109,45.7352659
403115590,126.587453,45.7395115
403115591,126.5981857,45.7353587
403118301,126.5856035,45.7436358
403119514,126.5914887,45.7563863
403120629,126.5890505,45.7596353
403124269,126.5882561,45.7584711
403199658,126.5880102,45.7583821
403207346,126.5889878,45.7609848
403207351,126.5889506,45.7597824
403208780,126.5914134,45.7639257
403211221,126.5927692,45.7520918
403211225,126.5926523,45.7524151
403211238,126.5904652,45.7554301
403213442,126.5979992,45.7500002
403213446,126.59563,45.7509586
403213449,126.5948377,45.7512955
403214906,126.5811001,45.752254
403214911,126.585332,45.7554664
403220285,126.5855931,45.7595522
403222071,126.589159,45.7568204
403222072,126.5902224,45.7553435
403222076,126.5912452,45.7539632
403222079,126.5925145,45.7522452
403222083,126.5955658,45.7508824
403222084,126.5979355,45.7499363
403222927,126.6046164,45.7468842
403222930,126.6067724,45.7458545
403226219,126.5934254,45.7662244
403226224,126.5980201,45.7714162
403227045,126.5981123,45.7714971
403227047,126.6015972,45.773354
403227051,126.6033746,45.7741859
403227059,126.6041835,45.7744047
403228431,126.6064906,45.7750555
403228445,126.6148844,45.7769519
403228450,126.6195901,45.7773863
403230602,126.6296868,45.783005
403234915,126.6399753,45.7865401
403237683,126.6444487,45.7886667
